uid,retro_date,financial_application_rk,partition,tcs_model_income
2316680,2015-04-02,62525531,train,16893.334556
2316683,2015-10-30,71856093,train,21843.703005428
2316704,2015-09-14,68809121,train,22359.89711
2316742,2015-11-11,72386673,train,26907.83124
2316771,2016-02-06,76388453,out_of_time,50853.71864
2316897,2015-11-25,73005224,train,54843.558262324
2316926,2015-12-14,73849128,train,13271.758828
2316989,2015-10-27,71644655,train,19365.057186
2317010,2015-08-10,67237009,train,29034.418112126
2317121,2015-05-06,63632503,train,11085.281356
2317140,2015-10-19,71291383,train,16282.09401
2317498,2015-03-19,62091187,train,46121.353810696
2317508,2016-02-09,76536442,out_of_time,19104.954482
2317584,2015-11-19,72798322,train,22834.45514
2317636,2015-08-16,67470125,test,44407.904642
2317666,2016-03-18,78382242,out_of_time,28238.59514
2317704,2015-07-12,65884594,train,24539.710348
2317720,2015-05-20,64059738,train,25547.927302
2317737,2015-03-03,61626755,train,39242.007228
2317754,2015-06-25,65262728,train,27882.544851858
2317755,2016-03-14,78166373,out_of_time,23392.876257014
2317955,2015-10-30,71853238,train,10000.0
2317985,2015-08-12,67337252,test,64178.749254666
2318017,2015-08-04,66997348,train,34455.000880915
2318042,2015-07-20,66362318,train,13743.063368
2318046,2015-11-19,72785582,train,21672.531156
2318089,2015-11-30,73222185,test,41389.993828
2318143,2015-09-11,68645412,train,30910.944828
2318214,2015-04-22,63216020,train,15167.211509708
2318242,2015-10-13,71022953,train,47216.92099
2318272,2015-11-12,72455304,train,10000.0
2318323,2015-09-10,68617204,test,16512.658642
2318341,2015-03-08,61755502,test,49034.609786
2318439,2015-11-12,72442600,train,65284.974475506
2318545,2015-12-11,73699983,test,23806.04026557
2318556,2015-10-22,71449606,train,45588.73604
2318609,2015-06-20,65098358,test,38668.085407375
2318630,2016-03-13,78093396,out_of_time,39540.713490857
2318664,2015-11-14,72560481,train,10000.0
2318749,2015-03-18,62052355,train,45128.89911
2318900,2015-03-26,62300334,train,24299.482028
2318917,2015-08-04,66996563,test,22771.691046
2319155,2015-03-18,62051199,train,22882.909159285
2319258,2015-11-10,72339225,test,36201.799109708
2319405,2015-08-20,67644198,train,18038.422342451
2319416,2015-12-22,74259466,train,22876.730816
2319507,2015-12-09,73599233,train,14287.981307297
2319543,2015-05-10,63742109,train,21824.400008
2319545,2015-08-10,67249340,train,32212.496348
2319581,2015-04-27,63376944,train,16303.091078079
2319619,2015-10-22,71471594,test,24966.795348
2319660,2015-09-21,69805498,train,48754.298602706
2319676,2015-08-17,67525564,train,48722.299863878
2319746,2015-03-09,61792126,train,44539.186608
2319854,2015-11-12,72443702,train,27821.028396611
2319898,2015-03-24,62225217,train,24331.610951468
2319962,2015-12-17,73981729,train,37707.700828
2320066,2015-09-02,68242107,train,47100.343458138
2320071,2015-06-17,64994594,test,62825.837028
2320084,2015-11-18,72755134,train,30638.609168979
2320213,2015-12-04,73425157,train,26962.408427999
2320389,2015-02-20,61335722,test,31457.54514
2320415,2015-09-27,70205088,train,45114.519090167
2320465,2015-11-19,72782075,train,32237.466592
2320531,2015-01-18,60187255,train,19478.908269118
2320657,2015-12-01,73269521,train,33041.331476
2320674,2015-09-20,69776262,train,10000.0
2320752,2015-02-05,60774709,train,31535.777514521
2320813,2015-10-09,70837104,train,40536.569134
2320997,2015-12-07,73505705,train,53503.047282571
2320999,2015-09-24,69999754,train,36690.399268207
2321001,2015-06-23,65192687,train,16912.933476698
2321063,2015-08-15,67434198,train,39832.770626465
2321080,2015-03-15,61963006,train,10000.0
2321112,2015-12-29,74689825,train,19063.240832
2321151,2015-12-21,74200175,test,24032.307378642
2321271,2015-05-09,63718059,train,52595.751190526
2321313,2015-12-10,73659293,train,28952.45514
2321336,2015-05-23,64141151,train,11785.32191
2321419,2015-06-22,65146678,train,61412.138602755
2321444,2015-04-25,63305200,train,10000.0
2321527,2015-02-15,61187902,train,50775.480952645
2321621,2015-11-26,73060122,train,14155.602376
2321664,2015-12-17,73988042,train,19217.281036936
2321676,2015-05-17,63957916,train,14823.138374806
2321851,2015-01-29,60521927,test,19423.180659487
2321930,2015-12-06,73482489,train,24139.288348
2322000,2015-07-30,66828567,train,20292.401298
2322002,2015-07-13,65984893,test,11015.334830928
2322362,2015-04-21,63179300,test,12381.363828
2322427,2015-11-13,72506648,train,10000.0
2322442,2015-11-17,72691698,train,43343.562544
2322456,2015-03-24,62228172,train,24437.024828
2322468,2015-07-03,65540424,train,19590.217629578
2322476,2015-06-18,65032237,test,13578.665828
2322511,2015-06-18,65037179,train,21779.085555641
2322521,2015-11-04,72040636,train,10000.0
2322534,2015-09-22,69894565,train,25358.497172
2322541,2015-03-30,62421237,train,25923.725998
2322554,2015-07-06,65653458,train,15073.310300731
2322574,2015-03-05,61687972,train,30129.760648075
2322645,2015-07-23,66517281,test,78696.249835999
2322700,2015-04-13,62874336,train,22941.465864923
2322704,2015-08-17,67528978,train,24492.460348
2322760,2015-08-03,66955875,train,33193.559707477
2322816,2015-09-04,68340358,train,28148.670348
2322851,2015-06-30,65421145,train,22556.622871514
2322965,2015-11-14,72545368,train,33289.797861333
2322967,2015-12-01,73277657,train,21825.432828
2322978,2015-09-21,69798932,train,46566.55257
2323033,2015-05-23,64140871,train,24287.48514
2323061,2015-01-29,60538619,train,22978.894517358
2323133,2015-09-21,69818120,train,21978.49366
2323168,2015-07-26,66607800,train,20726.55252026
2323177,2015-05-13,63832698,train,19733.12089
2323255,2015-08-19,67598328,train,13767.983380631
2323263,2015-03-22,62164377,train,17949.840828
2323298,2015-07-13,65953828,test,30777.503348
2323340,2015-09-30,70408498,test,15436.345952
2323358,2015-01-13,59994235,train,23931.770419988
2323373,2015-10-25,71566002,train,11104.605464
2323425,2015-02-17,61238461,train,68257.282644102
2323429,2015-09-08,68516445,test,35937.854706885
2323467,2015-09-30,70410401,train,36706.907943364
2323468,2015-04-14,62931028,train,29235.888940438
2323608,2015-08-10,67242208,test,24276.733828
2323672,2016-02-08,76485358,out_of_time,15870.125048
2323677,2015-07-10,65827852,train,10000.0
2323786,2015-07-23,66485192,train,27390.736253697
2323844,2015-11-18,72732914,train,20229.226094987
2323853,2015-10-20,71344389,train,24512.279828
2323878,2015-10-14,71099898,train,10000.0
2323979,2015-10-04,70591973,train,38978.677615415
2324101,2015-07-05,65597179,train,13616.373134
2324116,2015-04-20,63138998,train,27082.199151723
2324247,2015-04-22,63212480,train,54032.896428
2324360,2015-09-28,70235954,train,19054.409828
2324371,2015-07-15,66120972,train,21576.768936434
2324376,2015-03-25,62292667,test,59906.890772567
2324393,2015-06-01,64409032,train,14935.104341229
2324448,2015-12-24,74370686,train,31956.848348
2324489,2015-11-04,72056549,train,10000.0
2324491,2015-12-01,73264473,train,61382.443026
2324524,2015-12-21,74204809,train,21148.456316
2324677,2016-01-14,75304906,out_of_time,44680.34514
2324702,2015-10-25,71570127,train,17295.147298
2324747,2015-06-21,65121863,train,67651.515350489
2324814,2015-10-21,71388787,test,14979.822941438
2324833,2015-10-07,70739528,train,27973.614828
2324862,2016-01-19,75507571,out_of_time,25633.846884181
2324868,2015-05-06,63642509,train,10000.0
2324979,2015-03-23,62191978,train,19099.259828
2324993,2015-10-22,71458746,train,35500.062289999
2325073,2016-02-24,77251506,out_of_time,169840.848827999
2325099,2015-08-12,67338948,train,77928.048712628
2325123,2015-09-12,68695947,train,14572.683828
2325132,2015-11-05,72093587,train,58320.19834347
2325203,2015-01-27,60454188,train,20966.12514
2325265,2016-01-14,75282821,out_of_time,40860.073729999
2325446,2015-10-19,71301009,train,16260.516223739
2325449,2015-11-19,72789530,test,38489.12671
2325479,2015-10-19,71311920,test,27196.309948
2325510,2015-10-27,71649646,test,50649.129609102
2325514,2015-06-06,64579673,train,33826.878044
2325643,2015-09-17,69029967,train,32435.994708855
2325792,2015-11-27,73119295,train,44553.848348
2325818,2015-07-17,66199011,train,55702.52745155
2325997,2015-04-02,62523719,train,20732.60301
2326054,2015-09-10,68598811,train,29588.565505999
2326095,2015-09-16,68989495,train,10276.022756348
2326099,2015-12-01,73263625,train,22351.16514
2326229,2015-09-29,70335326,train,13969.565793066
2326312,2015-07-20,66325238,train,21215.508076
2326315,2015-07-04,65579862,test,16139.796302197
2326420,2015-08-13,67373403,train,21898.343394
2326435,2015-10-01,70461731,train,31048.85322327
2326484,2015-06-15,64912193,train,10000.0
2326683,2015-12-13,73775844,train,33836.32107
2326695,2015-06-22,65140554,train,15842.736066
2326816,2015-11-13,72520008,train,34123.165139999
2326821,2015-02-03,60676451,train,87056.399404935
2326835,2015-01-13,59979762,train,22104.116137453
2326934,2015-03-31,62459905,train,65666.90864
2326982,2015-05-06,63625938,train,29620.756952
2327032,2015-09-22,69890836,test,22634.473472
2327066,2015-08-09,67194215,train,29718.290815318
2327122,2015-07-21,66407434,train,25414.932055436
2327190,2015-07-05,65604744,train,49097.53353258
2327194,2015-01-24,60361088,train,22597.906476405
2327321,2015-10-26,71622129,train,61515.980047506
2327399,2015-04-21,63186845,train,43317.667252
2327572,2015-12-02,73314413,train,30417.19570626
2327639,2015-09-01,68207901,train,45258.877167253
2327644,2015-11-26,73099632,train,17724.42384
2327655,2015-10-30,71860606,train,44000.969223231
2327680,2015-09-18,69097068,train,39736.395862868
2327685,2015-09-15,68896953,test,25358.334828
2327713,2015-08-03,66954029,train,44805.505696
2327775,2015-08-16,67461582,train,24037.849348
2327822,2015-08-05,67062464,test,27470.037828
2327837,2015-09-12,68693052,test,11796.82438
2327924,2015-05-31,64389458,train,16759.18236362
2327963,2015-02-23,61395092,train,46738.94187
2327994,2015-11-30,73235652,train,23136.302554067
2328071,2015-09-21,69798831,train,19480.852828
2328080,2015-11-29,73182275,train,23276.723547
2328133,2015-06-07,64602336,train,38048.351348
2328183,2015-08-05,67042181,train,35024.90411723
2328370,2016-02-24,77266554,out_of_time,20542.731049209
2328560,2015-09-12,68700164,test,29873.367559643
2328588,2016-01-15,75331493,out_of_time,19447.248752
2328637,2015-07-20,66361863,test,20345.389828
2328650,2015-11-30,73224787,train,28695.229366
2328718,2015-01-15,60087244,train,33953.260608
2328759,2015-12-27,74496377,train,24113.180348
2328776,2015-11-11,72395144,train,16521.599028
2328919,2015-11-26,73075278,test,59461.362756
2328981,2015-10-14,71076929,train,15477.979494
2329214,2015-07-28,66693346,train,30978.837783229
2329270,2015-12-20,74126518,test,21732.20514
2329284,2016-02-10,76597171,out_of_time,12391.173818
2329315,2015-10-04,70592014,train,26177.483568
2329429,2015-10-03,70561898,train,20403.185128
2329514,2015-09-16,68951208,train,128903.419805538
2329600,2015-06-04,64537304,train,10000.0
2329765,2015-04-30,63478518,test,24237.161348
2329877,2015-11-14,72556660,train,46989.65364
2329904,2015-09-29,70335628,train,49820.031650882
2329915,2015-09-30,70401901,train,14317.234828
2329992,2015-09-08,68510455,train,34687.113348
2330044,2015-02-25,61479099,test,13969.361174797
2330066,2015-09-30,70404830,test,21478.235340173
2330209,2015-12-19,74100103,test,14337.362828
2330217,2015-10-28,71713588,train,10912.664956
2330221,2015-09-30,70427424,train,46740.005192
2330560,2015-09-19,69134048,train,21181.657298
2330731,2015-10-29,71762425,train,28308.712241495
2330805,2015-07-12,65902550,train,30496.572101355
2330817,2016-01-08,74986753,out_of_time,26772.377668
2330822,2015-09-21,69833696,test,10000.0
2330920,2016-03-14,78164577,out_of_time,11582.88947541
2331022,2015-10-07,70731132,train,49337.99322
2331043,2015-10-21,71401991,train,77826.311704
2331147,2015-09-24,70024884,train,22962.441095176
2331228,2015-09-04,68337855,train,13804.272006
2331240,2015-12-13,73775144,train,33704.325026
2331249,2015-12-01,73276356,train,63100.80141
2331261,2015-08-25,67906190,test,33513.52635
2331423,2015-03-14,61948675,train,25780.448348
2331456,2015-05-20,64076622,train,99430.539216
2331511,2015-05-15,63899737,train,23653.751348
2331536,2015-11-22,72897690,train,53320.401428
2331553,2015-03-03,61625066,train,30784.65055
2331556,2015-11-08,72217328,train,14144.952828
2331588,2015-07-06,65650044,test,16128.732691838
2331666,2015-11-27,73118862,train,50201.802814
2331799,2015-11-22,72881101,train,11889.811079687
2331807,2016-01-27,75892969,out_of_time,29859.236236771
2331862,2015-07-21,66412494,train,13619.181802
2331877,2015-12-03,73357660,train,49906.967692
2331952,2015-05-04,63571795,test,32229.860248
2331968,2015-07-07,65696067,train,29027.854416
2332022,2015-04-29,63448363,test,88458.731322184
2332030,2016-03-19,78432515,out_of_time,46730.56262949
2332044,2015-07-01,65490685,train,53202.046437441
2332071,2015-08-30,68070633,train,56783.201460392
2332118,2015-11-22,72876890,train,10000.0
2332134,2015-09-19,69130998,train,29665.839126
2332311,2015-09-02,68229522,train,16691.18020667
2332350,2015-11-27,73135943,train,32480.212596
2332352,2015-09-07,68473207,train,49204.673756
2332418,2015-05-22,64118395,train,26953.729902796
2332543,2015-05-21,64095295,train,25058.510348
2332558,2015-05-10,63749277,train,59997.981816806
2332583,2015-05-31,64379393,train,58527.031903999
2332698,2015-11-18,72749143,train,33318.821677534
2332718,2015-03-23,62194458,train,35803.07124
2332744,2016-01-18,75454783,out_of_time,18359.122413365
2332772,2015-03-25,62272302,test,10000.0
2332832,2015-12-04,73397679,train,35689.430733561
2332937,2015-12-16,73945319,train,20492.196339627
2333034,2015-03-18,62062919,train,23211.77514
2333075,2015-06-25,65249341,test,47354.636319504
2333105,2015-08-06,67095255,test,89285.651775625
2333148,2016-01-26,75850501,out_of_time,12590.596257059
2333219,2015-01-29,60527284,test,51942.594564
2333516,2015-09-08,68505623,train,18543.187632258
2333534,2015-07-21,66402756,train,27168.455524
2333586,2015-09-18,69095194,test,38741.709790816
2333645,2015-07-04,65575426,train,10000.0
2333672,2015-01-29,60538992,train,84760.201983612
2333775,2015-02-06,60814910,train,116573.402206552
2333814,2015-01-18,60161618,train,35453.09915
2333832,2015-04-22,63229544,train,17904.486858
2333864,2015-09-02,68234794,test,11388.145549718
2333908,2015-08-12,67337184,train,17556.104618
2333917,2015-11-11,72400075,test,16735.28005
2333955,2015-09-03,68290810,train,10000.0
2334004,2015-09-24,70029764,train,24329.083348
2334032,2015-05-19,64034893,train,23088.53514
2334103,2015-08-12,67316294,train,21119.16441
2334192,2015-12-10,73658024,train,79512.795436098
2334244,2015-06-05,64560041,train,36396.608828
2334261,2015-12-02,73334630,train,25177.877428
2334285,2015-11-09,72285983,train,16750.74314
2334298,2015-11-22,72908511,train,61989.277215878
2334310,2016-03-17,78303033,out_of_time,19951.57014
2334317,2015-12-09,73608273,train,28579.72494
2334351,2015-08-27,67960722,test,14578.157414
2334357,2015-11-12,72441007,train,112223.38571
2334359,2015-10-01,70465327,train,46885.125139999
2334401,2016-03-14,78123473,out_of_time,23663.361592
2334470,2015-09-22,69866556,train,41694.830525594
2334471,2015-07-10,65824378,test,58374.449290806
2334495,2015-12-26,74468054,test,57833.255947638
2334623,2015-07-31,66858512,train,15086.067586
2334674,2015-11-22,72898456,train,11872.81528
2334754,2015-03-12,61891613,train,16357.689174
2334889,2015-10-08,70801241,train,21865.42634
2334903,2015-11-26,73048724,train,19330.208828
2334913,2015-09-12,68701143,test,18456.459566
2335084,2015-03-25,62265601,train,17225.524692
2335098,2016-01-22,75651599,out_of_time,37896.280322382
2335152,2015-05-12,63798658,test,100957.517972181
2335176,2015-05-20,64049017,train,10000.0
2335194,2015-03-26,62309876,train,13846.250432
2335223,2015-12-05,73432806,train,17559.871536512
2335272,2015-09-25,70085751,test,19210.706746
2335314,2015-11-10,72353584,test,13268.558828
2335364,2015-10-04,70596476,train,31051.422578
2335389,2015-09-20,69164411,train,18782.015924666
2335462,2015-05-12,63813914,test,10000.0
2335517,2015-01-26,60422374,test,44680.459283827
2335534,2015-09-11,68654080,train,20563.707828
2335603,2015-12-11,73718527,train,11179.57014
2335616,2015-12-04,73399821,train,65416.812828
2335617,2015-10-08,70779192,test,23516.751113407
2335681,2016-01-10,75078885,out_of_time,18239.612932
2335770,2015-08-16,67477107,train,80064.690338499
2335780,2015-08-03,66956650,train,51396.925185142
2335850,2015-08-19,67624980,train,48760.43124
2335889,2016-03-29,78878485,out_of_time,42474.946982
2335956,2015-07-15,66101400,train,23237.230929385
2335957,2015-05-23,64142332,train,10000.0
2335984,2015-09-19,69132108,train,36526.912828
2336022,2015-06-15,64916305,train,36513.620417363
